shipment_id,origin,destination,dispatch_date,delivery_date,delay_days,disruption_type,risk_score,source,lead_time_days,delay_severity,month,weekday,quarter,year,route_risk_score
21765,,,2023-06-26 21:00:00,,9.936628675113123,Moderate Risk,0.4985656950603316,dynamic_logistics,,,6,0,2,2023,
21766,,,2023-06-26 22:00:00,,-1.479342451170081,High Risk,0.7668895139122686,dynamic_logistics,,,6,0,2,2023,
21767,,,2023-06-26 23:00:00,,-1.4392336862888573,Low Risk,0.2124918085067637,dynamic_logistics,,,6,0,2,2023,
21768,,,2023-06-27 00:00:00,,-1.33647793293335,Low Risk,0.0042749388271948,dynamic_logistics,,,6,1,2,2023,
21769,,,2023-06-27 01:00:00,,-1.459145307051886,High Risk,0.9606517747966976,dynamic_logistics,,,6,1,2,2023,
21770,,,2023-06-27 02:00:00,,-0.8026277087446805,High Risk,0.7483951033541565,dynamic_logistics,,,6,1,2,2023,
21771,,,2023-06-27 03:00:00,,9.949765107311537,High Risk,0.9999999215994324,dynamic_logistics,,,6,1,2,2023,
21772,,,2023-06-27 04:00:00,,8.232579567635893,Low Risk,0.0931096172023847,dynamic_logistics,,,6,1,2,2023,
21773,,,2023-06-27 05:00:00,,9.138128920130187,High Risk,0.9999997543088116,dynamic_logistics,,,6,1,2,2023,
21774,,,2023-06-27 06:00:00,,9.051533190453137,High Risk,0.8431540227595646,dynamic_logistics,,,6,1,2,2023,
21775,,,2023-06-27 07:00:00,,8.368327643809625,High Risk,0.990901265293572,dynamic_logistics,,,6,1,2,2023,
21776,,,2023-06-27 08:00:00,,6.715195468232775,High Risk,0.998049696900522,dynamic_logistics,,,6,1,2,2023,
21777,,,2023-06-27 09:00:00,,4.7840986979315945,High Risk,0.9568382218732328,dynamic_logistics,,,6,1,2,2023,
21778,,,2023-06-27 10:00:00,,-1.0175340842775795,High Risk,0.7461926875701765,dynamic_logistics,,,6,1,2,2023,
21779,,,2023-06-27 11:00:00,,-1.927729087534867,Moderate Risk,0.6049751854661313,dynamic_logistics,,,6,1,2,2023,
21780,,,2023-06-27 12:00:00,,0.4180629078485323,High Risk,0.9999999897435958,dynamic_logistics,,,6,1,2,2023,
21781,,,2023-06-27 13:00:00,,9.974182767498604,High Risk,0.9998238656307136,dynamic_logistics,,,6,1,2,2023,
21782,,,2023-06-27 14:00:00,,8.768142090528121,High Risk,0.9973222462301524,dynamic_logistics,,,6,1,2,2023,
21783,,,2023-06-27 15:00:00,,9.999891342561172,High Risk,0.8719450794840787,dynamic_logistics,,,6,1,2,2023,
21784,,,2023-06-27 16:00:00,,8.02358017214384,High Risk,0.9999067274094108,dynamic_logistics,,,6,1,2,2023,
21785,,,2023-06-27 17:00:00,,-1.883243523051436,High Risk,0.7581321843987894,dynamic_logistics,,,6,1,2,2023,
21786,,,2023-06-27 18:00:00,,2.8394004303606053,High Risk,0.999969381324958,dynamic_logistics,,,6,1,2,2023,
21787,,,2023-06-27 19:00:00,,2.212797477597098,Low Risk,0.2152549940622217,dynamic_logistics,,,6,1,2,2023,
21788,,,2023-06-27 20:00:00,,4.194322086619589,High Risk,0.7786404884927608,dynamic_logistics,,,6,1,2,2023,
21789,,,2023-06-27 21:00:00,,-0.5850941146503814,High Risk,0.9506033889620952,dynamic_logistics,,,6,1,2,2023,
21790,,,2023-06-27 22:00:00,,8.863461195575908,High Risk,0.9983776015613042,dynamic_logistics,,,6,1,2,2023,
21791,,,2023-06-27 23:00:00,,5.236140668277815,High Risk,0.9902056361714188,dynamic_logistics,,,6,1,2,2023,
21792,,,2023-06-28 00:00:00,,9.550763267826134,Low Risk,0.2295177779381995,dynamic_logistics,,,6,2,2,2023,
21793,,,2023-06-28 01:00:00,,-0.77309280457865,Moderate Risk,0.5464541252743782,dynamic_logistics,,,6,2,2,2023,
21794,,,2023-06-28 02:00:00,,-1.5331760593250314,High Risk,0.9994996438386816,dynamic_logistics,,,6,2,2,2023,
21795,,,2023-06-28 03:00:00,,6.156132292246561,High Risk,0.7625426036377072,dynamic_logistics,,,6,2,2,2023,
21796,,,2023-06-28 04:00:00,,9.746222764843832,High Risk,0.9999786489574845,dynamic_logistics,,,6,2,2,2023,
21797,,,2023-06-28 05:00:00,,-1.965073492836912,High Risk,0.9999972717560894,dynamic_logistics,,,6,2,2,2023,
21798,,,2023-06-28 06:00:00,,7.806500315409492,High Risk,0.9336265130325576,dynamic_logistics,,,6,2,2,2023,
21799,,,2023-06-28 07:00:00,,6.1974165194567234,High Risk,0.9444522731940976,dynamic_logistics,,,6,2,2,2023,
21800,,,2023-06-28 08:00:00,,9.209692563441976,High Risk,0.9124559484611188,dynamic_logistics,,,6,2,2,2023,
21801,,,2023-06-28 09:00:00,,6.117683206592547,High Risk,0.99999124397982,dynamic_logistics,,,6,2,2,2023,
21802,,,2023-06-28 10:00:00,,9.625764467960522,High Risk,0.9990021690640568,dynamic_logistics,,,6,2,2,2023,
21803,,,2023-06-28 11:00:00,,9.985608610274143,Moderate Risk,0.4023467785636764,dynamic_logistics,,,6,2,2,2023,
21804,,,2023-06-28 12:00:00,,1.5573199271462572,High Risk,0.9756877688960622,dynamic_logistics,,,6,2,2,2023,
21805,,,2023-06-28 13:00:00,,7.771409150564605,High Risk,0.9637568601216544,dynamic_logistics,,,6,2,2,2023,
21806,,,2023-06-28 14:00:00,,3.9951034807942793,High Risk,0.9997549445852032,dynamic_logistics,,,6,2,2,2023,
21807,,,2023-06-28 15:00:00,,2.784443784349146,High Risk,0.7774278738173753,dynamic_logistics,,,6,2,2,2023,
21808,,,2023-06-28 16:00:00,,9.663083776572783,Moderate Risk,0.4251466047995588,dynamic_logistics,,,6,2,2,2023,
21809,,,2023-06-28 17:00:00,,5.581808012108564,Low Risk,0.1333119472133418,dynamic_logistics,,,6,2,2,2023,
21810,,,2023-06-28 18:00:00,,-0.5782669066342558,High Risk,0.9393142492685184,dynamic_logistics,,,6,2,2,2023,
21811,,,2023-06-28 19:00:00,,5.004116912755726,Moderate Risk,0.640134283130374,dynamic_logistics,,,6,2,2,2023,
21812,,,2023-06-28 20:00:00,,-0.6362996238485072,High Risk,0.982447863865044,dynamic_logistics,,,6,2,2,2023,
21813,,,2023-06-28 21:00:00,,1.7335516197429204,High Risk,0.9695246418455986,dynamic_logistics,,,6,2,2,2023,
21814,,,2023-06-28 22:00:00,,2.451840466741447,High Risk,0.9662738586537328,dynamic_logistics,,,6,2,2,2023,
21815,,,2023-06-28 23:00:00,,2.548261476457476,High Risk,0.99993958273805,dynamic_logistics,,,6,2,2,2023,
21816,,,2023-06-29 00:00:00,,1.0446119055640315,High Risk,0.999960026877066,dynamic_logistics,,,6,3,2,2023,
21817,,,2023-06-29 01:00:00,,1.8980345500731184,Low Risk,0.1546118985792272,dynamic_logistics,,,6,3,2,2023,
21818,,,2023-06-29 02:00:00,,9.5341037937548,High Risk,0.9029199189032104,dynamic_logistics,,,6,3,2,2023,
21819,,,2023-06-29 03:00:00,,7.745588324128509,High Risk,0.9966703455124836,dynamic_logistics,,,6,3,2,2023,
21820,,,2023-06-29 04:00:00,,8.728687972856406,High Risk,0.9994121159128048,dynamic_logistics,,,6,3,2,2023,
21821,,,2023-06-29 05:00:00,,8.935151472524739,High Risk,0.8330941285988961,dynamic_logistics,,,6,3,2,2023,
21822,,,2023-06-29 06:00:00,,3.979891676881011,High Risk,0.930290673445778,dynamic_logistics,,,6,3,2,2023,
21823,,,2023-06-29 07:00:00,,2.7802593107354063,Moderate Risk,0.5815840865505189,dynamic_logistics,,,6,3,2,2023,
21824,,,2023-06-29 08:00:00,,8.304041058409858,High Risk,0.9900193687483604,dynamic_logistics,,,6,3,2,2023,
21825,,,2023-06-29 09:00:00,,8.56645276199808,High Risk,0.9925093352311262,dynamic_logistics,,,6,3,2,2023,
21826,,,2023-06-29 10:00:00,,5.796514531965576,High Risk,0.9131181846798676,dynamic_logistics,,,6,3,2,2023,
21827,,,2023-06-29 11:00:00,,8.299467470922046,High Risk,0.999999717149425,dynamic_logistics,,,6,3,2,2023,
21828,,,2023-06-29 12:00:00,,6.2928797372646095,Low Risk,0.1048106427479356,dynamic_logistics,,,6,3,2,2023,
21829,,,2023-06-29 13:00:00,,-1.953196900237184,High Risk,0.933298876497375,dynamic_logistics,,,6,3,2,2023,
21830,,,2023-06-29 14:00:00,,-0.7921502797974775,High Risk,0.8519716043447109,dynamic_logistics,,,6,3,2,2023,
21831,,,2023-06-29 15:00:00,,8.476203395626985,High Risk,0.9999986983913608,dynamic_logistics,,,6,3,2,2023,
21832,,,2023-06-29 16:00:00,,7.985870329458276,Low Risk,0.0592906308008589,dynamic_logistics,,,6,3,2,2023,
21833,,,2023-06-29 17:00:00,,5.836458149597034,High Risk,0.9999788106111224,dynamic_logistics,,,6,3,2,2023,
21834,,,2023-06-29 18:00:00,,8.933875729589557,High Risk,0.8250738030796765,dynamic_logistics,,,6,3,2,2023,
21835,,,2023-06-29 19:00:00,,9.995179452052714,High Risk,0.7653510818815932,dynamic_logistics,,,6,3,2,2023,
21836,,,2023-06-29 20:00:00,,5.311201533473392,Moderate Risk,0.3438533621401601,dynamic_logistics,,,6,3,2,2023,
21837,,,2023-06-29 21:00:00,,1.52078579843901,Low Risk,0.2935575432147508,dynamic_logistics,,,6,3,2,2023,
21838,,,2023-06-29 22:00:00,,4.1429442261258345,High Risk,0.9011442414337424,dynamic_logistics,,,6,3,2,2023,
21839,,,2023-06-29 23:00:00,,0.7494977196285868,High Risk,0.9642886251915892,dynamic_logistics,,,6,3,2,2023,
21840,,,2023-06-30 00:00:00,,9.283557187279577,High Risk,0.9995755789746896,dynamic_logistics,,,6,4,2,2023,
21841,,,2023-06-30 01:00:00,,8.810418481896413,High Risk,0.9429923480832691,dynamic_logistics,,,6,4,2,2023,
21842,,,2023-06-30 02:00:00,,0.6546577774189224,High Risk,0.9996030028393504,dynamic_logistics,,,6,4,2,2023,
21843,,,2023-06-30 03:00:00,,-1.9878952226663908,High Risk,0.9748189113801315,dynamic_logistics,,,6,4,2,2023,
21844,,,2023-06-30 04:00:00,,9.56250020922209,High Risk,0.9991694952396888,dynamic_logistics,,,6,4,2,2023,
21845,,,2023-06-30 05:00:00,,9.230108101935867,Moderate Risk,0.6270645496243477,dynamic_logistics,,,6,4,2,2023,
21846,,,2023-06-30 06:00:00,,-1.9426490061959367,Moderate Risk,0.3141313154686925,dynamic_logistics,,,6,4,2,2023,
21847,,,2023-06-30 07:00:00,,8.8073828914848,High Risk,0.9879400656364992,dynamic_logistics,,,6,4,2,2023,
21848,,,2023-06-30 08:00:00,,-1.9448290615536,High Risk,0.7185428771881679,dynamic_logistics,,,6,4,2,2023,
21849,,,2023-06-30 09:00:00,,1.780185676091942,Low Risk,0.2390388905921889,dynamic_logistics,,,6,4,2,2023,
21850,,,2023-06-30 10:00:00,,9.751964122880072,High Risk,0.9638688728425724,dynamic_logistics,,,6,4,2,2023,
21851,,,2023-06-30 11:00:00,,9.909140553828417,High Risk,0.9968729013349708,dynamic_logistics,,,6,4,2,2023,
21852,,,2023-06-30 12:00:00,,-1.4018709691587778,High Risk,0.9971837694082898,dynamic_logistics,,,6,4,2,2023,
21853,,,2023-06-30 13:00:00,,9.644799253806433,Moderate Risk,0.4536217597540178,dynamic_logistics,,,6,4,2,2023,
21854,,,2023-06-30 14:00:00,,-1.3672712812011876,High Risk,0.9999949751566872,dynamic_logistics,,,6,4,2,2023,
21855,,,2023-06-30 15:00:00,,0.1433367450611302,High Risk,0.945689226043212,dynamic_logistics,,,6,4,2,2023,
21856,,,2023-06-30 16:00:00,,7.454068217044178,High Risk,0.804794685839977,dynamic_logistics,,,6,4,2,2023,
21857,,,2023-06-30 17:00:00,,1.7914900627117136,High Risk,0.9276605118735444,dynamic_logistics,,,6,4,2,2023,
21858,,,2023-06-30 18:00:00,,6.067795214402874,High Risk,0.9754473894076148,dynamic_logistics,,,6,4,2,2023,
21859,,,2023-06-30 19:00:00,,2.4410571903482605,High Risk,0.999403315524565,dynamic_logistics,,,6,4,2,2023,
21860,,,2023-06-30 20:00:00,,7.141060628602599,High Risk,0.9494097316310296,dynamic_logistics,,,6,4,2,2023,
21861,,,2023-06-30 21:00:00,,8.312696245083186,Moderate Risk,0.5982792545800356,dynamic_logistics,,,6,4,2,2023,
21862,,,2023-06-30 22:00:00,,9.99998367238165,High Risk,0.9999737147397229,dynamic_logistics,,,6,4,2,2023,
21863,,,2023-06-30 23:00:00,,3.582090188740689,High Risk,0.9976636881901912,dynamic_logistics,,,6,4,2,2023,
21864,,,2023-07-01 00:00:00,,2.6911275589306003,Low Risk,0.1392199343313501,dynamic_logistics,,,7,5,3,2023,
21865,,,2023-07-01 01:00:00,,9.86593880033736,High Risk,0.999434006440377,dynamic_logistics,,,7,5,3,2023,
21866,,,2023-07-01 02:00:00,,-1.6637530267757277,High Risk,0.9202726312791684,dynamic_logistics,,,7,5,3,2023,
21867,,,2023-07-01 03:00:00,,9.574436093358514,Moderate Risk,0.6415036146251322,dynamic_logistics,,,7,5,3,2023,
21868,,,2023-07-01 04:00:00,,9.169445493916225,High Risk,0.7507227650324163,dynamic_logistics,,,7,5,3,2023,
21869,,,2023-07-01 05:00:00,,-0.1725430986183664,High Risk,0.7505240009029818,dynamic_logistics,,,7,5,3,2023,
21870,,,2023-07-01 06:00:00,,2.663220991585307,Moderate Risk,0.5984276533570367,dynamic_logistics,,,7,5,3,2023,
21871,,,2023-07-01 07:00:00,,7.717540324729086,Low Risk,0.2527617715174762,dynamic_logistics,,,7,5,3,2023,
21872,,,2023-07-01 08:00:00,,2.818850385623943,High Risk,0.9142316642180142,dynamic_logistics,,,7,5,3,2023,
21873,,,2023-07-01 09:00:00,,3.372200374545553,High Risk,0.99792901439971,dynamic_logistics,,,7,5,3,2023,
21874,,,2023-07-01 10:00:00,,2.431761405726789,High Risk,0.8656161010235313,dynamic_logistics,,,7,5,3,2023,
21875,,,2023-07-01 11:00:00,,9.990309148457367,High Risk,0.970613777835475,dynamic_logistics,,,7,5,3,2023,
21876,,,2023-07-01 12:00:00,,-1.555144986358186,Moderate Risk,0.3581763601313739,dynamic_logistics,,,7,5,3,2023,
21877,,,2023-07-01 13:00:00,,-1.4227154180273154,High Risk,0.8502055841724877,dynamic_logistics,,,7,5,3,2023,
21878,,,2023-07-01 14:00:00,,9.735902123598178,High Risk,0.8252004622871321,dynamic_logistics,,,7,5,3,2023,
21879,,,2023-07-01 15:00:00,,2.036322778283352,High Risk,0.8686246814381747,dynamic_logistics,,,7,5,3,2023,
21880,,,2023-07-01 16:00:00,,6.556246604691189,High Risk,0.8679158653315533,dynamic_logistics,,,7,5,3,2023,
21881,,,2023-07-01 17:00:00,,5.14914126521277,High Risk,0.7135828811183843,dynamic_logistics,,,7,5,3,2023,
21882,,,2023-07-01 18:00:00,,5.848866501017886,High Risk,0.9998908583454889,dynamic_logistics,,,7,5,3,2023,
21883,,,2023-07-01 19:00:00,,9.999996490281635,High Risk,0.8063652746335358,dynamic_logistics,,,7,5,3,2023,
21884,,,2023-07-01 20:00:00,,9.98876360730079,High Risk,0.9999999998161424,dynamic_logistics,,,7,5,3,2023,
21885,,,2023-07-01 21:00:00,,9.98611476092294,High Risk,0.9999985788613182,dynamic_logistics,,,7,5,3,2023,
21886,,,2023-07-01 22:00:00,,9.698125080290996,High Risk,0.7574655113750449,dynamic_logistics,,,7,5,3,2023,
21887,,,2023-07-01 23:00:00,,8.624223626391236,High Risk,0.9874861632022504,dynamic_logistics,,,7,5,3,2023,
21888,,,2023-07-02 00:00:00,,6.1212803772546565,High Risk,0.9999740323629492,dynamic_logistics,,,7,6,3,2023,
21889,,,2023-07-02 01:00:00,,-1.334057741174925,High Risk,0.7157051395628148,dynamic_logistics,,,7,6,3,2023,
21890,,,2023-07-02 02:00:00,,6.921212938760961,High Risk,0.985463139442352,dynamic_logistics,,,7,6,3,2023,
21891,,,2023-07-02 03:00:00,,9.862371730921977,Low Risk,0.0203286016161165,dynamic_logistics,,,7,6,3,2023,
21892,,,2023-07-02 04:00:00,,9.697145167579109,High Risk,0.7704184907908592,dynamic_logistics,,,7,6,3,2023,
21893,,,2023-07-02 05:00:00,,-1.3882201350840797,Moderate Risk,0.4070859999048739,dynamic_logistics,,,7,6,3,2023,
21894,,,2023-07-02 06:00:00,,-1.53766824390823,High Risk,0.99998235431347,dynamic_logistics,,,7,6,3,2023,
21895,,,2023-07-02 07:00:00,,1.9399929907198832,Moderate Risk,0.6608494882038219,dynamic_logistics,,,7,6,3,2023,
21896,,,2023-07-02 08:00:00,,-1.999397188548216,High Risk,0.8172638257032498,dynamic_logistics,,,7,6,3,2023,
21897,,,2023-07-02 09:00:00,,-1.568304943136578,Low Risk,0.0980371591284037,dynamic_logistics,,,7,6,3,2023,
21898,,,2023-07-02 10:00:00,,-1.294156248039835,High Risk,0.999970933130504,dynamic_logistics,,,7,6,3,2023,
21899,,,2023-07-02 11:00:00,,9.897748199506696,High Risk,0.9999882668618786,dynamic_logistics,,,7,6,3,2023,
21900,,,2023-07-02 12:00:00,,7.644412556046785,High Risk,0.9996872081042324,dynamic_logistics,,,7,6,3,2023,
21901,,,2023-07-02 13:00:00,,0.433909180444779,High Risk,0.9894147262206092,dynamic_logistics,,,7,6,3,2023,
21902,,,2023-07-02 14:00:00,,9.272434382584317,High Risk,0.9887929930849084,dynamic_logistics,,,7,6,3,2023,
21903,,,2023-07-02 15:00:00,,0.3926577556926229,Moderate Risk,0.5514241178478075,dynamic_logistics,,,7,6,3,2023,
21904,,,2023-07-02 16:00:00,,0.6290621327016033,High Risk,0.971731528232306,dynamic_logistics,,,7,6,3,2023,
21905,,,2023-07-02 17:00:00,,9.998412089341874,High Risk,0.9999980488972832,dynamic_logistics,,,7,6,3,2023,
21906,,,2023-07-02 18:00:00,,7.877501649831478,High Risk,0.999999964973681,dynamic_logistics,,,7,6,3,2023,
21907,,,2023-07-02 19:00:00,,6.634452145475043,High Risk,0.7605613313572261,dynamic_logistics,,,7,6,3,2023,
21908,,,2023-07-02 20:00:00,,6.291931609047838,Low Risk,0.1471643090810239,dynamic_logistics,,,7,6,3,2023,
21909,,,2023-07-02 21:00:00,,4.004535392366213,High Risk,0.9739412499801462,dynamic_logistics,,,7,6,3,2023,
21910,,,2023-07-02 22:00:00,,4.074539083743236,High Risk,0.9999392463399056,dynamic_logistics,,,7,6,3,2023,
21911,,,2023-07-02 23:00:00,,3.6574979581292286,High Risk,0.9721454728667072,dynamic_logistics,,,7,6,3,2023,
21912,,,2023-07-03 00:00:00,,0.0444872718547508,High Risk,0.9871818995355396,dynamic_logistics,,,7,0,3,2023,
21913,,,2023-07-03 01:00:00,,9.960167007015892,High Risk,0.9681670292219516,dynamic_logistics,,,7,0,3,2023,
21914,,,2023-07-03 02:00:00,,7.236798915490123,High Risk,0.9997320497281782,dynamic_logistics,,,7,0,3,2023,
21915,,,2023-07-03 03:00:00,,1.7800242372704789,High Risk,0.9998743684298548,dynamic_logistics,,,7,0,3,2023,
21916,,,2023-07-03 04:00:00,,7.161462351868423,High Risk,0.9871808968893364,dynamic_logistics,,,7,0,3,2023,
21917,,,2023-07-03 05:00:00,,9.541076174833233,High Risk,0.9992491623093096,dynamic_logistics,,,7,0,3,2023,
21918,,,2023-07-03 06:00:00,,9.999262132908736,High Risk,0.9996429654990956,dynamic_logistics,,,7,0,3,2023,
21919,,,2023-07-03 07:00:00,,9.369133159536016,High Risk,0.9709872164986184,dynamic_logistics,,,7,0,3,2023,
21920,,,2023-07-03 08:00:00,,9.994315591809904,High Risk,0.9999999972857124,dynamic_logistics,,,7,0,3,2023,
21921,,,2023-07-03 09:00:00,,6.574229617673115,High Risk,0.8931172243594202,dynamic_logistics,,,7,0,3,2023,
21922,,,2023-07-03 10:00:00,,-0.704297990300649,High Risk,0.9719243712763886,dynamic_logistics,,,7,0,3,2023,
21923,,,2023-07-03 11:00:00,,-0.0472897259335216,High Risk,0.9999999947580844,dynamic_logistics,,,7,0,3,2023,
21924,,,2023-07-03 12:00:00,,0.6152853432179688,High Risk,0.9800227242279954,dynamic_logistics,,,7,0,3,2023,
21925,,,2023-07-03 13:00:00,,-1.4830406707329575,High Risk,0.8082323446196914,dynamic_logistics,,,7,0,3,2023,
21926,,,2023-07-03 14:00:00,,8.341335332216142,High Risk,0.9954421669836064,dynamic_logistics,,,7,0,3,2023,
21927,,,2023-07-03 15:00:00,,-0.5883836646889637,Low Risk,0.0739228031268524,dynamic_logistics,,,7,0,3,2023,
21928,,,2023-07-03 16:00:00,,7.077577060337648,High Risk,0.8102245464273529,dynamic_logistics,,,7,0,3,2023,
21929,,,2023-07-03 17:00:00,,4.775651652138073,High Risk,0.961120347512026,dynamic_logistics,,,7,0,3,2023,
21930,,,2023-07-03 18:00:00,,-0.0810409890578163,High Risk,0.9931114230078396,dynamic_logistics,,,7,0,3,2023,
21931,,,2023-07-03 19:00:00,,9.997231488478253,High Risk,0.9999414252341556,dynamic_logistics,,,7,0,3,2023,
21932,,,2023-07-03 20:00:00,,0.4455652145740578,High Risk,0.9979871251067848,dynamic_logistics,,,7,0,3,2023,
21933,,,2023-07-03 21:00:00,,0.2236057944478986,High Risk,0.9999992269984708,dynamic_logistics,,,7,0,3,2023,
21934,,,2023-07-03 22:00:00,,0.5816109954170967,High Risk,0.9999981972404122,dynamic_logistics,,,7,0,3,2023,
21935,,,2023-07-03 23:00:00,,-1.6224552744727945,High Risk,0.8228185003234192,dynamic_logistics,,,7,0,3,2023,
21936,,,2023-07-04 00:00:00,,1.2590005308207193,High Risk,0.9854827218104258,dynamic_logistics,,,7,1,3,2023,
21937,,,2023-07-04 01:00:00,,-1.9775954696619005,High Risk,0.981798062446105,dynamic_logistics,,,7,1,3,2023,
21938,,,2023-07-04 02:00:00,,-1.1190486061758964,High Risk,0.9999041046426876,dynamic_logistics,,,7,1,3,2023,
21939,,,2023-07-04 03:00:00,,7.069841739686298,High Risk,0.9999407922954132,dynamic_logistics,,,7,1,3,2023,
21940,,,2023-07-04 04:00:00,,8.92768203001569,High Risk,0.9836182880767164,dynamic_logistics,,,7,1,3,2023,
21941,,,2023-07-04 05:00:00,,-1.0896250292345524,High Risk,0.9977884694802548,dynamic_logistics,,,7,1,3,2023,
21942,,,2023-07-04 06:00:00,,9.635341361920158,High Risk,0.9736349583059228,dynamic_logistics,,,7,1,3,2023,
21943,,,2023-07-04 07:00:00,,3.2255020753580776,High Risk,0.9959200737239756,dynamic_logistics,,,7,1,3,2023,
21944,,,2023-07-04 08:00:00,,-1.9985026107382795,Low Risk,0.0589245661123425,dynamic_logistics,,,7,1,3,2023,
21945,,,2023-07-04 09:00:00,,1.251248804374543,High Risk,0.9120652212448768,dynamic_logistics,,,7,1,3,2023,
21946,,,2023-07-04 10:00:00,,4.107314239364087,High Risk,0.9742749720920908,dynamic_logistics,,,7,1,3,2023,
21947,,,2023-07-04 11:00:00,,9.99904480321085,High Risk,0.9992152578863078,dynamic_logistics,,,7,1,3,2023,
21948,,,2023-07-04 12:00:00,,4.846807167486945,Moderate Risk,0.3542105043892176,dynamic_logistics,,,7,1,3,2023,
21949,,,2023-07-04 13:00:00,,9.998193649431627,Low Risk,0.0260630045941432,dynamic_logistics,,,7,1,3,2023,
21950,,,2023-07-04 14:00:00,,9.61867935686452,High Risk,0.9949904636397824,dynamic_logistics,,,7,1,3,2023,
21951,,,2023-07-04 15:00:00,,0.9520527800884216,High Risk,0.9988271213751396,dynamic_logistics,,,7,1,3,2023,
21952,,,2023-07-04 16:00:00,,9.705166084310791,High Risk,0.9574999060853808,dynamic_logistics,,,7,1,3,2023,
21953,,,2023-07-04 17:00:00,,8.042892904000798,High Risk,0.99999998907607,dynamic_logistics,,,7,1,3,2023,
21954,,,2023-07-04 18:00:00,,8.094648324139506,High Risk,0.9981194962137444,dynamic_logistics,,,7,1,3,2023,
21955,,,2023-07-04 19:00:00,,2.782075164834029,Low Risk,0.0332980693979783,dynamic_logistics,,,7,1,3,2023,
21956,,,2023-07-04 20:00:00,,7.117103014331686,High Risk,0.9652517575169556,dynamic_logistics,,,7,1,3,2023,
21957,,,2023-07-04 21:00:00,,5.498179734654766,Low Risk,0.0009817663778861,dynamic_logistics,,,7,1,3,2023,
